reaction,FC,p,q,enrichment,changed
HMR_2284,18.449074558113182,3.5808201117274716e-149,6.2314501714429795e-149,1,1
HMR_2287,14.6614980510731,0.0,0.0,1,1
HMR_2288,7.288967701826449,7.826453559784953e-75,1.201749562831077e-74,1,1
HMR_2289,3.781689785811708,1.9092886474554655e-07,2.1099730016405654e-07,1,1
HMR_2292,97.26284922019326,2.1379657348599523e-50,3.110390892932064e-50,1,1
HMR_2293,69.4259403220265,1.7199456463250463e-77,2.6643905612579675e-77,1,1
HMR_2295,28.414903410370705,3.433746373578779e-33,4.5816909602804975e-33,1,1
HMR_2296,106.74094136322442,0.0,0.0,1,1
HMR_2332,4.371296552388584,1.753886116071003e-13,2.0541904948928562e-13,1,1
HMR_2334,4.3712965523886,1.753886116071003e-13,2.0541904948928562e-13,1,1
HMR_2336,4.3712965523885945,1.753886116071003e-13,2.0541904948928562e-13,1,1
HMR_2338,4.371296552388592,1.753886116071003e-13,2.0541904948928562e-13,1,1
HMR_2342,3.8939418731977677,3.143161402242108e-10,3.57800478420643e-10,1,1
HMR_2343,3.8939418731977495,3.143161402242108e-10,3.57800478420643e-10,1,1
HMR_2344,3.893941873197756,3.143161402242108e-10,3.57800478420643e-10,1,1
HMR_2345,3.8939418731977566,3.143161402242108e-10,3.57800478420643e-10,1,1
HMR_2347,16.659525253838982,1.913210671452109e-237,3.814663243957629e-237,1,1
HMR_2348,16.659525253838993,1.913210671452109e-237,3.814663243957629e-237,1,1
HMR_2349,16.659525253838964,1.913210671452109e-237,3.814663243957629e-237,1,1
HMR_2350,16.65952525383897,1.913210671452109e-237,3.814663243957629e-237,1,1
HMR_2353,7.104945978469856,4.9383656742309225e-79,7.729171913286302e-79,1,1
HMR_2354,7.104945978469808,4.9383656742309225e-79,7.729171913286302e-79,1,1
HMR_2355,7.104945978469812,4.9383656742309225e-79,7.729171913286302e-79,1,1
HMR_2356,7.104945978469817,4.9383656742309225e-79,7.729171913286302e-79,1,1
HMR_2359,39.67718044545141,1.3746584738471068e-12,1.6025920914305849e-12,1,1
HMR_2361,36.86648659267515,3.507557365871638e-232,6.96299193871896e-232,1,1
HMR_2362,36.8664865926747,3.507557365871638e-232,6.96299193871896e-232,1,1
HMR_2363,36.866486592674676,3.507557365871638e-232,6.96299193871896e-232,1,1
HMR_2364,36.86648659267469,3.507557365871638e-232,6.96299193871896e-232,1,1
HMR_2365,26.479913956636626,5.6477448391534745e-261,1.1544580134759263e-260,1,1
HMR_2368,26.623252468997748,1.425495606226295e-30,1.882151466127858e-30,1,1
HMR_2374,44.66146530246591,8.22523681091035e-119,1.3765300514058516e-118,1,1
HMR_2376,44.66146530246579,8.22523681091035e-119,1.3765300514058516e-118,1,1
HMR_2380,35.663655501860525,2.926523801584469e-154,5.1242371267527596e-154,1,1
HMR_2391,36.32910692320842,1.3022098987478291e-59,1.944325233436108e-59,1,1
HMR_2393,4.216143158549192,1.0915917613597424e-05,1.1721063309919505e-05,1,1
HMR_2395,2.4490315365660633,3.301172138175878e-09,3.6967267878685494e-09,1,1
HMR_2433,9.231177945245216,5.368503601575849e-87,8.59793489363805e-87,1,1
HMR_2434,9.23117794524522,5.368503601575849e-87,8.59793489363805e-87,1,1
HMR_2435,9.231177945245204,5.368503601575849e-87,8.59793489363805e-87,1,1
HMR_2436,9.23117794524522,5.368503601575849e-87,8.59793489363805e-87,1,1
HMR_2472,50.74640678245421,7.250751977715377e-306,1.5346186152275508e-305,1,1
HMR_2484,10.214456257456224,0.04839715079181246,0.049553620129939635,1,1
HMR_2495,12.316269036627382,0.06917625399020766,0.07079732889218639,0,0
HMR_2530,23.827083056233953,3.4059967341600814e-286,7.063943911668991e-286,1,1
HMR_2533,23.827083056234194,3.4059967341600814e-286,7.063943911668991e-286,1,1
HMR_2535,23.82708305623409,3.4059967341600814e-286,7.063943911668991e-286,1,1
HMR_2537,23.827083056234102,3.4059967341600814e-286,7.063943911668991e-286,1,1
HMR_2540,6.752970437741186,5.401579486784227e-98,8.787239981724197e-98,1,1
HMR_2541,6.752970437741194,5.401579486784227e-98,8.787239981724197e-98,1,1
HMR_2542,6.752970437741198,5.401579486784227e-98,8.787239981724197e-98,1,1
HMR_2543,6.7529704377411965,5.401579486784227e-98,8.787239981724197e-98,1,1
HMR_2569,-195.13203210799495,0.0,0.0,-1,1
HMR_2611,27.48470996298519,3.817701049123875e-111,6.29172647500749e-111,1,1
HMR_2633,14.66149805107312,0.0,0.0,1,1
HMR_2648,7.60920245771577,0.0,0.0,1,1
HMR_2649,-7.6092024577157735,0.0,0.0,-1,1
HMR_2650,-7.609202457715775,0.0,0.0,-1,1
HMR_2651,4.336331595203278,0.0,0.0,1,1
HMR_2652,-4.336331595203281,0.0,0.0,-1,1
HMR_2653,-4.3363315952032755,0.0,0.0,-1,1
HMR_2657,103.36230758010802,5.984549534676681e-59,8.923776751970283e-59,1,1
HMR_2666,30.635837203916992,1.0782457539376652e-289,2.2465101900848053e-289,1,1
HMR_2669,75.27857365710794,0.0,0.0,1,1
HMR_2670,-75.27857365710781,0.0,0.0,-1,1
HMR_2671,-75.27857365710805,0.0,0.0,-1,1
HMR_2687,6.0862079563510525,0.0,0.0,1,1
HMR_2688,-6.086207956351045,0.0,0.0,-1,1
HMR_2689,-6.086207956351042,0.0,0.0,-1,1
HMR_2690,5.283411980349949,0.0,0.0,1,1
HMR_2691,5.283411980349953,0.0,0.0,1,1
HMR_2692,-5.2834119803499515,0.0,0.0,-1,1
HMR_2693,21.21253672925444,0.0,0.0,1,1
HMR_2695,21.21253672925445,0.0,0.0,1,1
HMR_2697,-21.212536729254403,0.0,0.0,-1,1
HMR_2702,-175.1346410295684,0.0,0.0,-1,1
HMR_2708,4.091278803372629,0.0,0.0,1,1
HMR_2709,-4.091278803372625,0.0,0.0,-1,1
HMR_2710,-4.091278803372623,0.0,0.0,-1,1
HMR_2733,10.839997165099012,0.0,0.0,1,1
HMR_2734,10.839997165099028,0.0,0.0,1,1
HMR_2735,-10.839997165098964,0.0,0.0,-1,1
HMR_2736,4.500150963353391,0.0,0.0,1,1
HMR_2737,4.500150963353402,0.0,0.0,1,1
HMR_2738,-4.500150963353392,0.0,0.0,-1,1
HMR_2739,5.266716301160762,0.0,0.0,1,1
HMR_2740,5.266716301160766,0.0,0.0,1,1
HMR_2741,-5.266716301160759,0.0,0.0,-1,1
HMR_2771,5.280489903881409,0.0,0.0,1,1
HMR_2772,5.280489903881406,0.0,0.0,1,1
HMR_2773,-5.280489903881402,0.0,0.0,-1,1
HMR_2774,3.5058879058719166,0.0,0.0,1,1
HMR_2775,3.5058879058719223,0.0,0.0,1,1
HMR_2776,-3.505887905871914,0.0,0.0,-1,1
HMR_2821,-181.61686825761763,0.0,0.0,-1,1
HMR_2827,181.61686825761788,0.0,0.0,1,1
HMR_2851,-175.1346410295649,0.0,0.0,-1,1
HMR_2852,175.13464102957147,0.0,0.0,1,1
HMR_2861,118.20515768979752,0.0,0.0,1,1
HMR_2862,-118.20515768979743,0.0,0.0,-1,1
HMR_2865,195.13203210799847,0.0,0.0,1,1
HMR_2866,-195.1320321079985,0.0,0.0,-1,1
HMR_2884,-1.0,0.0,0.0,-1,1
HMR_2886,1.0,0.0,0.0,1,1
HMR_2942,5.685326537202347,0.0,0.0,1,1
HMR_2943,4.36709396257509,0.0,0.0,1,1
HMR_2944,4.652750009222155,0.0,0.0,1,1
HMR_2945,5.0856054839809115,0.0,0.0,1,1
HMR_2946,6.620730643529483,0.0,0.0,1,1
HMR_2947,4.159066714361503,0.0,0.0,1,1
HMR_2948,6.5674448947651305,0.0,0.0,1,1
HMR_2951,5.352614735672967,0.0,0.0,1,1
HMR_2954,6.8628040512936055,0.0,0.0,1,1
HMR_2955,7.5637403494094615,0.0,0.0,1,1
HMR_2956,4.121074185411173,0.0,0.0,1,1
HMR_2957,6.33334801841874,0.0,0.0,1,1
HMR_2961,4.341078362725828,0.0,0.0,1,1
HMR_2962,4.956636086443812,0.0,0.0,1,1
HMR_2963,6.006534723460578,0.0,0.0,1,1
HMR_2964,3.8868845046443177,0.0,0.0,1,1
HMR_2965,3.9457456971149605,0.0,0.0,1,1
HMR_2966,4.357172125634705,0.0,0.0,1,1
HMR_2967,4.512792893995276,0.0,0.0,1,1
HMR_2968,4.737980370348927,0.0,0.0,1,1
HMR_2969,5.467921849978957,0.0,0.0,1,1
HMR_2970,4.975522242686773,0.0,0.0,1,1
HMR_2971,5.217998859835372,0.0,0.0,1,1
HMR_2972,4.643799420508756,0.0,0.0,1,1
HMR_2973,7.6321159949609925,0.0,0.0,1,1
HMR_2974,5.60584347253401,0.0,0.0,1,1
HMR_2975,4.20402040733148,0.0,0.0,1,1
HMR_2976,5.430011648230069,0.0,0.0,1,1
HMR_2977,3.7038330025352986,0.0,0.0,1,1
HMR_2978,5.617682753944499,0.0,0.0,1,1
HMR_2979,4.516654850884484,0.0,0.0,1,1
HMR_2980,5.021487232046095,0.0,0.0,1,1
HMR_2982,9.190598304232074,0.0,0.0,1,1
HMR_2983,5.827150924534321,0.0,0.0,1,1
HMR_2985,5.189584816091818,0.0,0.0,1,1
HMR_2986,4.9719950627605,0.0,0.0,1,1
HMR_2988,5.007179807221669,0.0,0.0,1,1
HMR_2989,4.417772011690516,0.0,0.0,1,1
HMR_2990,5.458308380470558,0.0,0.0,1,1
HMR_2998,4.805943190078404,0.0,0.0,1,1
HMR_2999,5.470910589232529,0.0,0.0,1,1
HMR_3001,12.387214626610763,0.0,0.0,1,1
HMR_3002,5.734170475145723,0.0,0.0,1,1
HMR_3003,4.935396690383965,0.0,0.0,1,1
HMR_3106,-561.0296725423653,0.0,0.0,-1,1
HMR_3321,123.59262218938457,5.789179042194932e-239,1.1583458682664925e-238,1,1
HMR_3322,2.2836746312304217,2.0333028863399926e-34,2.756794540225745e-34,1,1
HMR_3396,7.609202457715702,0.0,0.0,1,1
HMR_3397,4.336331595203282,0.0,0.0,1,1
HMR_3408,75.27857365710722,0.0,0.0,1,1
HMR_3411,6.0862079563510125,0.0,0.0,1,1
HMR_3413,5.283411980349959,0.0,0.0,1,1
HMR_3414,21.21253672925447,0.0,0.0,1,1
HMR_3416,4.091278803372631,0.0,0.0,1,1
HMR_3421,6.141319131090078,0.0,0.0,1,1
HMR_3424,5.280489903881307,0.0,0.0,1,1
HMR_3425,3.505887905871903,0.0,0.0,1,1
HMR_3431,10.839997165098962,0.0,0.0,1,1
HMR_3432,4.5001509633534384,0.0,0.0,1,1
HMR_3433,5.266716301161028,0.0,0.0,1,1
HMR_3446,8.475965759600413,4.0687670654048253e-07,4.461694836086122e-07,1,1
HMR_3447,8.47596575960033,4.0687670654048253e-07,4.461694836086122e-07,1,1
HMR_3449,8.475965759600397,4.0687670654048253e-07,4.461694836086122e-07,1,1
HMR_3450,8.475965759600333,4.0687670654048253e-07,4.461694836086122e-07,1,1
HMR_3451,8.475965759600312,4.0687670654048253e-07,4.461694836086122e-07,1,1
HMR_3475,124.08394611299772,5.56751340341548e-38,7.672222657255191e-38,1,1
HMR_3625,5.685326537202347,0.0,0.0,1,1
HMR_3626,4.36709396257509,0.0,0.0,1,1
HMR_3627,4.652750009222158,0.0,0.0,1,1
HMR_3628,6.620730643529483,0.0,0.0,1,1
HMR_3629,4.159066714361503,0.0,0.0,1,1
HMR_3630,5.085605483980895,0.0,0.0,1,1
HMR_3631,6.567444894765133,0.0,0.0,1,1
HMR_3633,5.352614735672967,0.0,0.0,1,1
HMR_3635,6.862804051293599,0.0,0.0,1,1
HMR_3636,7.563740349409482,0.0,0.0,1,1
HMR_3637,4.121074185411173,0.0,0.0,1,1
HMR_3639,4.956636086443812,0.0,0.0,1,1
HMR_3640,6.006534723460578,0.0,0.0,1,1
HMR_3642,4.341078362725828,0.0,0.0,1,1
HMR_3644,3.8868845046443177,0.0,0.0,1,1
HMR_3645,3.9457456971149605,0.0,0.0,1,1
HMR_3646,4.357172125634705,0.0,0.0,1,1
HMR_3647,4.737980370348927,0.0,0.0,1,1
HMR_3648,4.512792893995276,0.0,0.0,1,1
HMR_3649,5.467921849978957,0.0,0.0,1,1
HMR_3650,4.975522242686773,0.0,0.0,1,1
HMR_3651,5.2179988598354115,0.0,0.0,1,1
HMR_3652,4.643799420508756,0.0,0.0,1,1
HMR_3653,182.76675702453056,0.0,0.0,1,1
HMR_3654,5.60584347253401,0.0,0.0,1,1
HMR_3655,4.20402040733148,0.0,0.0,1,1
HMR_3656,5.430011648230069,0.0,0.0,1,1
HMR_3657,3.7038330025352986,0.0,0.0,1,1
HMR_3658,5.617682753944498,0.0,0.0,1,1
HMR_3659,4.516654850884485,0.0,0.0,1,1
HMR_3660,5.021487232046095,0.0,0.0,1,1
HMR_3662,127.39575599402737,0.0,0.0,1,1
HMR_3663,5.827150924534321,0.0,0.0,1,1
HMR_3664,202.17317301909486,0.0,0.0,1,1
HMR_3665,5.189584816091817,0.0,0.0,1,1
HMR_3666,4.9719950627605,0.0,0.0,1,1
HMR_3667,4.724258153986026,0.0,0.0,1,1
HMR_3668,5.007179807221669,0.0,0.0,1,1
HMR_3669,4.417772011690516,0.0,0.0,1,1
HMR_3670,5.458308380470558,0.0,0.0,1,1
HMR_3675,6.576729456884037,0.0,0.0,1,1
HMR_3677,4.8059431900784055,0.0,0.0,1,1
HMR_3678,5.470910589232529,0.0,0.0,1,1
HMR_3679,4.116821567740295,0.0,0.0,1,1
HMR_3680,12.387214626610763,0.0,0.0,1,1
HMR_3681,5.734170475145723,0.0,0.0,1,1
HMR_3682,4.935396690383948,0.0,0.0,1,1
HMR_3684,5.685326537202347,0.0,0.0,1,1
HMR_3685,4.367093962575089,0.0,0.0,1,1
HMR_3686,4.652750009222174,0.0,0.0,1,1
HMR_3687,6.620730643529468,0.0,0.0,1,1
HMR_3688,4.159066714361503,0.0,0.0,1,1
HMR_3689,5.085605483980913,0.0,0.0,1,1
HMR_3690,6.5674448947651385,0.0,0.0,1,1
HMR_3692,5.352614735672969,0.0,0.0,1,1
HMR_3694,6.862804051293603,0.0,0.0,1,1
HMR_3695,7.5637403494094775,0.0,0.0,1,1
HMR_3696,4.121074185411172,0.0,0.0,1,1
HMR_3698,4.95663608644381,0.0,0.0,1,1
HMR_3699,6.0065347234605815,0.0,0.0,1,1
HMR_3701,4.341078362725827,0.0,0.0,1,1
HMR_3703,3.886884504644325,0.0,0.0,1,1
HMR_3704,3.9457456971149636,0.0,0.0,1,1
HMR_3705,4.357172125634705,0.0,0.0,1,1
HMR_3706,4.737980370348925,0.0,0.0,1,1
HMR_3707,4.5127928939952735,0.0,0.0,1,1
HMR_3708,5.467921849978962,0.0,0.0,1,1
HMR_3709,4.975522242686772,0.0,0.0,1,1
HMR_3710,5.217998859835439,0.0,0.0,1,1
HMR_3711,4.643799420508752,0.0,0.0,1,1
HMR_3712,182.7667570245301,0.0,0.0,1,1
HMR_3713,5.605843472534017,0.0,0.0,1,1
HMR_3714,4.204020407331476,0.0,0.0,1,1
HMR_3715,5.430011648230069,0.0,0.0,1,1
HMR_3716,3.703833002535301,0.0,0.0,1,1
HMR_3717,5.617682753944499,0.0,0.0,1,1
HMR_3718,4.516654850884485,0.0,0.0,1,1
HMR_3719,5.021487232046093,0.0,0.0,1,1
HMR_3721,127.39575599402754,0.0,0.0,1,1
HMR_3722,5.82715092453432,0.0,0.0,1,1
HMR_3723,202.1731730190946,0.0,0.0,1,1
HMR_3724,5.1895848160918225,0.0,0.0,1,1
HMR_3725,4.9719950627605,0.0,0.0,1,1
HMR_3726,4.724258153986029,0.0,0.0,1,1
HMR_3727,5.0071798072216644,0.0,0.0,1,1
HMR_3728,4.417772011690518,0.0,0.0,1,1
HMR_3729,5.4583083804705534,0.0,0.0,1,1
HMR_3734,6.576729456884015,0.0,0.0,1,1
HMR_3736,4.805943190078404,0.0,0.0,1,1
HMR_3737,5.470910589232557,0.0,0.0,1,1
HMR_3738,4.116821567740275,0.0,0.0,1,1
HMR_3739,12.387214626610753,0.0,0.0,1,1
HMR_3740,5.734170475145724,0.0,0.0,1,1
HMR_3741,4.935396690383948,0.0,0.0,1,1
HMR_3855,-1.0,0.0,0.0,-1,1
HMR_3996,-341.0842795069597,0.0,0.0,-1,1
HMR_4266,18.95979692319277,0.0,0.0,1,1
HMR_4771,-21.162981554327175,1.767765488097077e-08,1.9689040821326445e-08,-1,1
HMR_4772,21.162981554327068,1.767765488097077e-08,1.9689040821326445e-08,1,1
HMR_4782,31.2021133748629,0.0,0.0,1,1
HMR_4783,298.6580807588544,0.0,0.0,1,1
HMR_6362,82.73108897349802,6.7025e-320,1.4279e-319,1,1
HMR_6364,254.40652552676517,0.0,0.0,1,1
HMR_6397,0.0,1.0,1.0,0,0
HMR_6550,31.98177533614229,1.2040448267583641e-78,1.883185813752235e-78,1,1
HMR_6558,4.836046351168661,1.0845303448772275e-06,1.181846647416595e-06,1,1
HMR_6580,16.961787981857288,2.104700973377179e-27,2.73912659629775e-27,1,1
HMR_6583,271.12735011680513,0.0,0.0,1,1
HMR_6584,16.96178798185733,2.104700973377179e-27,2.73912659629775e-27,1,1
HMR_6595,4.656698970268482,6.940834932452105e-90,1.1179174561417539e-89,1,1
HMR_6611,-895.8929911340198,2.782389899475868e-120,4.670219853443974e-120,-1,1
HMR_6617,-1.0,0.0,0.0,-1,1
HMR_6619,1.0,0.0,0.0,1,1
HMR_8271,-0.20091547348010208,2.883581140542334e-192,5.259929935880836e-192,0,0
HMR_8374,-6.6306782210523405,8.66144540069212e-23,1.098277080121262e-22,-1,1
HMR_8567,-0.8628471117161907,1.9730820464735348e-36,2.6912128093341727e-36,-1,1
HMR_8570,0.8628471117161666,1.9730820464735348e-36,2.6912128093341727e-36,1,1
HMR_8572,0.8628471117161866,1.9730820464735348e-36,2.6912128093341727e-36,1,1
HMR_8574,0.8628471117161919,1.9730820464735348e-36,2.6912128093341727e-36,1,1
HMR_8576,0.8628471117161843,1.9730820464735348e-36,2.6912128093341727e-36,1,1
HMR_8578,0.8628471117161909,1.9730820464735348e-36,2.6912128093341727e-36,1,1
HMR_8580,0.8628471117161826,1.9730820464735348e-36,2.6912128093341727e-36,1,1
HMR_8582,0.862847111716171,1.9730820464735348e-36,2.6912128093341727e-36,1,1
HMR_8761,12.644270741543558,1.71298283268853e-299,3.605360531080307e-299,1,1
HMR_8762,12.644270741543576,1.71298283268853e-299,3.605360531080307e-299,1,1
HMR_9188,-24.270155329626434,1.382902816518576e-11,1.5982556215336825e-11,-1,1
HMR_9191,226.30312671299978,4.773759492127082e-275,9.828837540000547e-275,1,1
HMR_9612,-1.0,0.0,0.0,-1,1
HMR_9627,76.8328835457102,1.6656399989720174e-38,2.3022936321761727e-38,1,1
HMR_9634,1.0,0.0,0.0,1,1
HMR_9640,609.6973131287308,2.0161492552371155e-107,3.320286409458658e-107,1,1
HMR_9680,-649.6587693175715,0.0,0.0,-1,1
HMR_9720,-0.2451692289336782,0.14836452078962484,0.15102457494990498,0,0
HMR_9726,-1.0,0.0,0.0,-1,1
HMR_9804,0.0,1.0,1.0,0,0
HPDCACRNCPT1,7.685616820897689,0.0,0.0,1,1
HPDCACRNCPT2,7.685616820897706,0.0,0.0,1,1
HPDCACRNt,7.685616820897691,0.0,0.0,1,1
HPDCAt,26.984970787503336,1.4923000016572628e-152,2.604929518649995e-152,1,1
HPROb,-826.4706728054849,0.0,0.0,-1,1
HPROx,-858.4465163080627,0.0,0.0,-1,1
HPROxm,-298.16725772147413,7.44e-321,1.5864e-320,-1,1
HPROym,-1.0,0.0,0.0,-1,1
HPYRR2x_1,309.42912954363635,3.6681344761127276e-170,6.538723230182107e-170,1,1
HSD17B1,-68.4627861013504,0.0,0.0,-1,1
HSD3A1r,-8.444535624581782,3.4501915758212364e-144,5.949419186552793e-144,-1,1
HSD3A2r,-18.15822692608152,3.623402135617007e-82,5.742321179334419e-82,-1,1
HXCOAte,-1.0,0.0,0.0,-1,1
HXCOAtx,-1.0,0.0,0.0,-1,1
HYOCHOLabc,3.920856935379524,1.1286198577396754e-43,1.6069565497973685e-43,1,1
HYOCHOLt2,21.711565378756397,8.321707198856545e-45,1.1908378732579214e-44,1,1
HYXNt,-1.0,0.0,0.0,-1,1
Ht,-548.0503784108032,2.8565575057657556e-20,3.594039942157358e-20,-1,1
Htg,27.321999372037133,2.6052708465525705e-99,4.2657318619472876e-99,1,1
Htr,-214.4727223581837,2.523013547195052e-285,5.2278866475182144e-285,-1,1
Htx,-319.3401601678878,2.202534338835004e-206,4.2972126146858193e-206,-1,1
ICDCHOLabc,5.792294362980301,1.2696120775805016e-24,1.631742517365772e-24,1,1
ICDCHOLt2,5.792294362980311,1.2696120775805016e-24,1.631742517365772e-24,1,1
IDPtn,1.0,9.967157593572164e-283,2.0596373880802898e-282,1,1
ILELAT1tc,19.81517247619473,5.900775055305609e-44,8.41221603929632e-44,1,1
ILEPHELAT2tc,110.03283390543521,1.269310553972161e-61,1.902709087835497e-61,1,1
ILEtmi,-66.36666632070607,0.0,0.0,-1,1
IMPtr,-9.046993424121384,9.787778496005188e-228,1.9328734751676332e-227,-1,1
INSK,22.439324775937827,5.0600035336220945e-219,9.923374805574937e-219,1,1
INSt2,-42.63693833521327,4.856677974383621e-31,6.434956639337924e-31,-1,1
IPDDI,13.441927799434888,6.754654990327923e-20,8.479724424010343e-20,1,1
IPDDIx,7.358255796410273,1.583096794215111e-16,1.9072747053912557e-16,1,1
IPDPtx,-23.17013382408672,1.583096794215111e-16,1.9072747053912557e-16,-1,1
ISOCHOLabc,8.836736886825914,1.614348883239596e-67,2.4473873924146345e-67,1,1
ISOCHOLt2,8.8367368868259,1.614348883239596e-67,2.4473873924146345e-67,1,1
ITPtn,-1.0,9.967157593572164e-283,2.0596373880802898e-282,-1,1
IZPN,-1.0,0.0,0.0,-1,1
KSII_CORE2tly,1.3554292163615593,0.24068202486600215,0.24401289217441557,0,0
KSII_CORE4tly,0.41177861662503057,2.435056842111727e-56,3.5816153422511215e-56,0,0
KSItly,0.2687324522403809,2.883581140542334e-192,5.259929935880836e-192,0,0
LALDO,-1.0,0.0,0.0,-1,1
LALDO2,-1.0,0.0,0.0,-1,1
LANOSTt,-1.0928484289050304,6.954764781424622e-15,8.26492455186568e-15,-1,1
LANOSTtr,1.9851775013591788,2.928166742788413e-18,3.643762560478075e-18,1,1
LCA24GSc,17.06883545679894,0.0,0.0,1,1
LCA24Gte,17.70950259451837,9.753426185494649e-145,1.6856948909633446e-144,1,1
LCA3GSc,10.666347935987487,1.0722063786469485e-16,1.3007375458906088e-16,1,1
LCA3Gte,10.666347935987497,1.0722063786469485e-16,1.3007375458906088e-16,1,1
LCA3Sabc,5.6617339865161185,7.847683261668956e-40,1.1090285430771748e-39,1,1
LCA3St,66.74680498212072,2.273588556073783e-85,3.620841241825779e-85,1,1
LCARS,1.0,0.0,0.0,1,1
LDH_D,-1.0,0.0,0.0,-1,1
LDH_L,-489.5991943117063,1.0977266965700495e-271,2.251975905971619e-271,-1,1
LDH_Lm,0.0,1.0,1.0,0,0
LEUKTRA4t,47.3352468814947,6.723652038451915e-197,1.2951156725465904e-196,1,1
LEUKTRB4WOHt,6.304734577384241,0.0,0.0,1,1
LEUPHELAT2tc,97.66777882695749,0.0,0.0,1,1
LEUt4,163.2102885519453,0.0,0.0,1,1
LEUt5m,83.5622767638432,0.0,0.0,1,1
LGNCFATPtc,7.07696677548801,7.369090300875429e-16,8.831242255033298e-16,1,1
LGNCt,341.0813386900888,0.0,0.0,1,1
LGTHL,-1.0,0.0,0.0,-1,1
LHCYSTIN,1.0,0.0,0.0,1,1
LHCYSTINt,-1.0,0.0,0.0,-1,1
LINKDEG2ly,13.432342789637154,1.837273440992013e-114,3.0433610390174048e-114,1,1
LINKDEG3ly,3.4546255077284442,4.872295384883887e-05,5.180235402186941e-05,1,1
LINKDEG4ly,4.834562578122641,9.710257857878779e-29,1.2710083916566403e-28,1,1
LKYNRtr2,-30.35132940725681,1.950431899186327e-231,3.8684985528839724e-231,-1,1
LKYNRtr3,89.89593903802407,0.0,0.0,1,1
LNELDCCPT1,100.91331815618618,0.0,0.0,1,1
LNELDCCRNtr,-100.91331815618749,0.0,0.0,-1,1
LNELDCt,1.0,0.0,0.0,1,1
LNLCCPT1,-630.0944307757105,0.0,0.0,-1,1
LNLCCRNtd,-630.0944307757181,0.0,0.0,-1,1
LNLNCAt,-59.07891936149289,0.0,0.0,-1,1
LNLNCGCPT1,-12.814015998934925,0.0,0.0,-1,1
LNLNCGCPT2,-13.236546367563731,4.9396956282970015e-39,6.873804394523586e-39,-1,1
LNLNCGCRNt,-13.236546367565674,4.9396956282970015e-39,6.873804394523586e-39,-1,1
LNLNCGt,-77.2256983235523,0.0,0.0,-1,1
LNS14DMr,4.140394346677383,6.763913130197589e-11,7.785527987166105e-11,1,1
LNSTLS,1.5152523858427833,4.38875271454814e-09,4.909781977703855e-09,1,1
LNSTLSr,6.583134446415311,1.445613070447519e-14,1.709889209888706e-14,1,1
LPASE,523.9386057226071,0.0,0.0,1,1
LPCHOLt,523.9386057226066,0.0,0.0,1,1
LSTNRATt,317.3788082518925,2.8257035487322882e-31,3.750539309860331e-31,1,1
LSTNtd,-317.3788082518995,2.8257035487322882e-31,3.750539309860331e-31,-1,1
LSTO1r,53.16020402579273,0.0,0.0,1,1
LTA4H,6.304734577384322,0.0,0.0,1,1
LTHSTRLt,-47.4683917641558,0.0,0.0,-1,1
LTHSTRLtr,48.63802290198057,0.0,0.0,1,1
LYSACm,538.6284936438951,0.0,0.0,1,1
LYStm,538.6284936438948,0.0,0.0,1,1
L_LACt2r,1.0,0.0,0.0,1,1
MAL_Ltx,649.658769317571,0.0,0.0,1,1
MALt,-649.6587693175734,0.0,0.0,-1,1
MANt4,-21.27158298476085,3.6930025171082004e-252,7.461573591061142e-252,-1,1
MANtly,21.271582984760794,3.6930025171082004e-252,7.461573591061142e-252,1,1
MCLORi,0.0,1.0,1.0,0,0
MDHp,-649.6587693175718,0.0,0.0,-1,1
MDRPD,16.54067485341874,0.0,0.0,1,1
METLEUex,551.973968690548,0.0,0.0,1,1
METt4,65.57353943942793,0.0,0.0,1,1
MEVK1,76.722479339807,5.032549473768586e-16,6.037464265678003e-16,1,1
MEV_Rt,-76.72247933980708,5.032549473768586e-16,6.037464265678003e-16,-1,1
MGSA,20.246165519532664,1.753886116071003e-13,2.0541904948928562e-13,1,1
MGSA2,27.026925020049685,2.7251028162810716e-58,4.055510154504793e-58,1,1
MLTHFte,469.10588471708354,0.0,0.0,1,1
MLTHFte1,6.6122407409692086,6.6131216618004355e-18,8.153311234499887e-18,1,1
MLTHFte3,-1.0,0.0,0.0,-1,1
MLTHFtm,193.94050388989945,0.0,0.0,1,1
MMSAD3m,503.47832027711087,0.0,0.0,1,1
MTAP,16.540674853418935,0.0,0.0,1,1
MTHFC,489.81443829028564,3.2883325105696894e-75,5.056061700408778e-75,1,1
MTHFD,234.93150553551965,1.0148679071081967e-90,1.6369069723314736e-90,1,1
MTHFDm,0.0,1.0,1.0,0,0
MTHFR2,-170.09711025163332,0.0,0.0,-1,1
MTHFR3,158.02261146525743,0.0,0.0,1,1
MTHGXLt,138.4887083284625,0.0,0.0,1,1
MTRI,16.54067485341869,0.0,0.0,1,1
N2M2NMASNtly,0.7313601083466879,6.723652038451915e-197,1.2951156725465904e-196,0,0
N3Tg,-1.0,0.0,0.0,-1,1
N8ASPMDte,-212.34894703772736,5.274648198989292e-42,7.472692489023507e-42,-1,1
NABTNO,74.49784803000165,0.0,0.0,1,1
NACASPt,193.2176870398715,0.0,0.0,1,1
NACASPtm,193.21768703987146,0.0,0.0,1,1
NACHEX10ly,0.26873245224037745,2.883581140542334e-192,5.259929935880836e-192,0,0
