reaction,FC,p,q,enrichment,changed
HMR_2016,10.296574057957843,2.321597219050034e-08,2.5893865365944167e-08,1,1
HMR_2018,12.991062336176,3.202737354157636e-21,3.891718126830525e-21,1,1
HMR_2041,92.96196085383143,3.0940781182944927e-138,5.473400206161266e-138,1,1
HMR_2190,16.381093186395447,5.261321340466556e-51,7.3976187917096e-51,1,1
HMR_2193,16.381093186395773,5.261321340466556e-51,7.3976187917096e-51,1,1
HMR_2210,6.938523592568278,2.461977466455732e-07,2.7101942008933817e-07,1,1
HMR_2211,6.480602566335366,0.06917625399020766,0.07126871855785728,0,0
HMR_2215,24.490753606104686,6.914010091642317e-26,8.673870824149405e-26,1,1
HMR_2217,24.49075360610467,6.914010091642317e-26,8.673870824149405e-26,1,1
HMR_2218,24.490753606104715,6.914010091642317e-26,8.673870824149405e-26,1,1
HMR_2219,24.490753606104693,6.914010091642317e-26,8.673870824149405e-26,1,1
HMR_2259,6.9306356215986336,1.1400715982144689e-69,1.7015326272893513e-69,1,1
HMR_2260,6.930635621598459,1.1400715982144689e-69,1.7015326272893513e-69,1,1
HMR_2261,6.930635621598462,1.1400715982144689e-69,1.7015326272893513e-69,1,1
HMR_2262,6.930635621598468,1.1400715982144689e-69,1.7015326272893513e-69,1,1
HMR_2263,3.9302309105911175,2.214758736930358e-06,2.4009878563777085e-06,1,1
HMR_2264,3.930230910590922,2.214758736930358e-06,2.4009878563777085e-06,1,1
HMR_2265,3.9302309105909288,2.214758736930358e-06,2.4009878563777085e-06,1,1
HMR_2266,3.930230910590926,2.214758736930358e-06,2.4009878563777085e-06,1,1
HMR_2267,5.600201227365089,1.1582681881726136e-56,1.6592391747708126e-56,1,1
HMR_2268,5.600201227365246,1.1582681881726136e-56,1.6592391747708126e-56,1,1
HMR_2269,5.600201227365239,1.1582681881726136e-56,1.6592391747708126e-56,1,1
HMR_2270,5.600201227365242,1.1582681881726136e-56,1.6592391747708126e-56,1,1
HMR_2281,33.90507956215716,2.3252258311106352e-130,4.07226810943551e-130,1,1
HMR_2282,9.833992642508855,3.623402135617007e-82,5.579354705450749e-82,1,1
HMR_2284,8.475384632162932,4.64927301850743e-55,6.602141274569978e-55,1,1
HMR_2287,32.86838619770377,1.2696120775805016e-24,1.5686273746825689e-24,1,1
HMR_2288,8.25928337638638,5.997303182676252e-61,8.72821802478776e-61,1,1
HMR_2289,2.3794748685334683,4.2475154084352807e-10,4.82470391341429e-10,1,1
HMR_2292,74.41113448345133,1.5008470151493183e-142,2.679916188240019e-142,1,1
HMR_2293,17.76147203467971,2.928166742788413e-18,3.5058113887949415e-18,1,1
HMR_2295,43.9982925254674,4.148242783943996e-30,5.2943456560180084e-30,1,1
HMR_2296,138.7379840562059,0.0,0.0,1,1
HMR_2332,4.021778687442869,6.669830320596686e-07,7.282561144307003e-07,1,1
HMR_2334,4.021778687442984,6.669830320596686e-07,7.282561144307003e-07,1,1
HMR_2336,4.021778687442998,6.669830320596686e-07,7.282561144307003e-07,1,1
HMR_2338,4.021778687442992,6.669830320596686e-07,7.282561144307003e-07,1,1
HMR_2342,3.100415604032392,0.08689937254547132,0.08884604307740392,0,0
HMR_2343,3.1004156040323823,0.08689937254547132,0.08884604307740392,0,0
HMR_2344,3.1004156040323805,0.08689937254547132,0.08884604307740392,0,0
HMR_2345,3.100415604032382,0.08689937254547132,0.08884604307740392,0,0
HMR_2347,21.185802728537222,8.599856429911389e-243,1.7305883926858722e-242,1,1
HMR_2348,21.185802728537183,8.599856429911389e-243,1.7305883926858722e-242,1,1
HMR_2349,21.185802728537176,8.599856429911389e-243,1.7305883926858722e-242,1,1
HMR_2350,21.185802728537176,8.599856429911389e-243,1.7305883926858722e-242,1,1
HMR_2353,9.81342194901236,3.1175017620540427e-196,6.018730136216012e-196,1,1
HMR_2354,9.813421949012353,3.1175017620540427e-196,6.018730136216012e-196,1,1
HMR_2355,9.813421949012874,3.1175017620540427e-196,6.018730136216012e-196,1,1
HMR_2356,9.813421949012824,3.1175017620540427e-196,6.018730136216012e-196,1,1
HMR_2359,41.06714717767884,6.118729944660977e-288,1.314777941027905e-287,1,1
HMR_2361,17.418448447987217,9.185171040635447e-122,1.578355445386302e-121,1,1
HMR_2362,17.41844844798727,9.185171040635447e-122,1.578355445386302e-121,1,1
HMR_2363,17.41844844798726,9.185171040635447e-122,1.578355445386302e-121,1,1
HMR_2364,17.418448447987174,9.185171040635447e-122,1.578355445386302e-121,1,1
HMR_2365,6.484330039066894,7.847683261668956e-40,1.0528167667918025e-39,1,1
HMR_2368,38.92794380420072,3.5000098011524194e-41,4.731648321226198e-41,1,1
HMR_2374,42.23887045831748,8.797089063129894e-08,9.730953583161618e-08,1,1
HMR_2376,42.23887045831724,8.797089063129894e-08,9.730953583161618e-08,1,1
HMR_2380,31.77443474250694,2.5116988010361783e-63,3.7050398603520097e-63,1,1
HMR_2391,39.756723350424714,1.364821011392552e-283,2.910767801867106e-283,1,1
HMR_2393,12.990908567053328,0.0,0.0,1,1
HMR_2395,1.6905310303217314,0.04839715079181246,0.05008721002581227,0,0
HMR_2433,10.721865206999928,5.318760661816324e-227,1.0563456771335816e-226,1,1
HMR_2434,10.721865206999913,5.318760661816324e-227,1.0563456771335816e-226,1,1
HMR_2435,10.721865206999892,5.318760661816324e-227,1.0563456771335816e-226,1,1
HMR_2436,10.721865206999885,5.318760661816324e-227,1.0563456771335816e-226,1,1
HMR_2472,34.89971000185516,7.51619926357375e-271,1.580826425758092e-270,1,1
HMR_2484,15.620928939677901,2.980114180184982e-14,3.5127172309825047e-14,1,1
HMR_2495,7.971537614282356,7.709567304002036e-09,8.615686869604625e-09,1,1
HMR_2530,16.467470879973355,2.75500835346449e-127,4.7991824905389056e-127,1,1
HMR_2533,16.467470879973604,2.75500835346449e-127,4.7991824905389056e-127,1,1
HMR_2535,16.467470879973554,2.75500835346449e-127,4.7991824905389056e-127,1,1
HMR_2537,16.467470879973654,2.75500835346449e-127,4.7991824905389056e-127,1,1
HMR_2540,5.101807120886839,2.762261538882274e-61,4.035519098418278e-61,1,1
HMR_2541,5.101807120886829,2.762261538882274e-61,4.035519098418278e-61,1,1
HMR_2542,5.10180712088681,2.762261538882274e-61,4.035519098418278e-61,1,1
HMR_2543,5.101807120886753,2.762261538882274e-61,4.035519098418278e-61,1,1
HMR_2569,-40.779257305348175,0.0,0.0,-1,1
HMR_2611,34.01788875189533,5.81289377154064e-203,1.1298997944340494e-202,1,1
HMR_2633,32.86838619770379,1.2696120775805016e-24,1.5686273746825689e-24,1,1
HMR_2648,8.504287107279174,0.0,0.0,1,1
HMR_2649,-8.504287107279161,0.0,0.0,-1,1
HMR_2650,-8.504287107279167,0.0,0.0,-1,1
HMR_2651,2.9475324095053113,0.0,0.0,1,1
HMR_2652,-2.9475324095053104,0.0,0.0,-1,1
HMR_2653,-2.9475324095053126,0.0,0.0,-1,1
HMR_2657,77.19195056557959,7.078751389365493e-131,1.2406843832973928e-130,1,1
HMR_2666,44.26706697200019,2.0698386780497703e-47,2.8853829342147685e-47,1,1
HMR_2669,102.55732238446856,0.0,0.0,1,1
HMR_2670,-102.55732238446858,0.0,0.0,-1,1
HMR_2671,-102.55732238446855,0.0,0.0,-1,1
HMR_2687,7.043517201791484,0.0,0.0,1,1
HMR_2688,-7.0435172017915475,0.0,0.0,-1,1
HMR_2689,-7.043517201791521,0.0,0.0,-1,1
HMR_2690,5.546209183125128,0.0,0.0,1,1
HMR_2691,5.546209183125117,0.0,0.0,1,1
HMR_2692,-5.546209183125104,0.0,0.0,-1,1
HMR_2693,2.950099979594828,0.0,0.0,1,1
HMR_2695,2.9500999795948273,0.0,0.0,1,1
HMR_2697,-2.9500999795948193,0.0,0.0,-1,1
HMR_2702,-165.25473673096857,0.0,0.0,-1,1
HMR_2708,6.415243094964459,0.0,0.0,1,1
HMR_2709,-6.415243094964464,0.0,0.0,-1,1
HMR_2710,-6.415243094964446,0.0,0.0,-1,1
HMR_2733,6.8357622037397086,0.0,0.0,1,1
HMR_2734,6.8357622037397086,0.0,0.0,1,1
HMR_2735,-6.835762203739705,0.0,0.0,-1,1
HMR_2736,3.009834913928304,0.0,0.0,1,1
HMR_2737,3.009834913928284,0.0,0.0,1,1
HMR_2738,-3.0098349139283074,0.0,0.0,-1,1
HMR_2739,4.890285528627146,0.0,0.0,1,1
HMR_2740,4.890285528627153,0.0,0.0,1,1
HMR_2741,-4.890285528627154,0.0,0.0,-1,1
HMR_2771,6.5180054505238845,0.0,0.0,1,1
HMR_2772,6.5180054505238765,0.0,0.0,1,1
HMR_2773,-6.518005450523876,0.0,0.0,-1,1
HMR_2774,5.264604187035769,0.0,0.0,1,1
HMR_2775,5.264604187035772,0.0,0.0,1,1
HMR_2776,-5.2646041870358005,0.0,0.0,-1,1
HMR_2821,-103.12977972864174,0.0,0.0,-1,1
HMR_2827,103.12977972865643,0.0,0.0,1,1
HMR_2851,-165.25473673096567,0.0,0.0,-1,1
HMR_2852,165.25473673096695,0.0,0.0,1,1
HMR_2861,100.82672573346109,0.0,0.0,1,1
HMR_2862,-100.82672573346078,0.0,0.0,-1,1
HMR_2865,40.77925730534473,0.0,0.0,1,1
HMR_2866,-40.77925730534467,0.0,0.0,-1,1
HMR_2884,-1.0,0.0,0.0,-1,1
HMR_2886,1.0,0.0,0.0,1,1
HMR_2942,3.9631027699189962,0.0,0.0,1,1
HMR_2943,5.131585171812483,0.0,0.0,1,1
HMR_2944,3.999261944239747,0.0,0.0,1,1
HMR_2945,5.434144658807729,0.0,0.0,1,1
HMR_2946,5.087785888578823,0.0,0.0,1,1
HMR_2947,4.434340121968922,0.0,0.0,1,1
HMR_2948,3.059497451002767,0.0,0.0,1,1
HMR_2951,4.707190497749572,0.0,0.0,1,1
HMR_2954,4.796751311332859,0.0,0.0,1,1
HMR_2955,3.8466078729060653,0.0,0.0,1,1
HMR_2956,3.280597364863048,0.0,0.0,1,1
HMR_2957,4.946774249711351,0.0,0.0,1,1
HMR_2961,3.7793738087842903,0.0,0.0,1,1
HMR_2962,4.231519701413801,0.0,0.0,1,1
HMR_2963,4.465206387544841,0.0,0.0,1,1
HMR_2964,3.3724953424363373,0.0,0.0,1,1
HMR_2965,6.110899831362938,0.0,0.0,1,1
HMR_2966,3.9168576539634787,0.0,0.0,1,1
HMR_2967,3.2644650797320884,0.0,0.0,1,1
HMR_2968,4.799838182544747,0.0,0.0,1,1
HMR_2969,3.8950605265024896,0.0,0.0,1,1
HMR_2970,2.8183416744060588,0.0,0.0,1,1
HMR_2971,4.830580621397489,0.0,0.0,1,1
HMR_2972,6.01619956461957,0.0,0.0,1,1
HMR_2973,8.011808099408539,0.0,0.0,1,1
HMR_2974,5.0451084085834355,0.0,0.0,1,1
HMR_2975,3.8131469615984463,0.0,0.0,1,1
HMR_2976,5.3072491735129494,0.0,0.0,1,1
HMR_2977,3.60937537699509,0.0,0.0,1,1
HMR_2978,6.127371158850441,0.0,0.0,1,1
HMR_2979,4.694944016799792,0.0,0.0,1,1
HMR_2980,4.874223726434782,0.0,0.0,1,1
HMR_2982,5.592936309030668,0.0,0.0,1,1
HMR_2983,4.370267323062306,0.0,0.0,1,1
HMR_2985,4.456083762208249,0.0,0.0,1,1
HMR_2986,10.789739082581283,0.0,0.0,1,1
HMR_2988,3.929903770759985,0.0,0.0,1,1
HMR_2989,4.653501779918478,0.0,0.0,1,1
HMR_2990,5.3326351722862695,0.0,0.0,1,1
HMR_2998,5.043436122887048,0.0,0.0,1,1
HMR_2999,4.883827381989112,0.0,0.0,1,1
HMR_3001,5.135774140956388,0.0,0.0,1,1
HMR_3002,7.0573500011044485,0.0,0.0,1,1
HMR_3003,7.178295351957468,0.0,0.0,1,1
HMR_3106,39.41152720385705,0.0,0.0,1,1
HMR_3321,168.91703115275368,1.0977266965700495e-271,2.3108969756207128e-271,1,1
HMR_3322,1.8681012574056266,2.601190983860239e-51,3.6641468056599165e-51,1,1
HMR_3396,8.504287107279062,0.0,0.0,1,1
HMR_3397,2.9475324095052824,0.0,0.0,1,1
HMR_3408,102.55732238446961,0.0,0.0,1,1
HMR_3411,7.04351720179077,0.0,0.0,1,1
HMR_3413,5.546209183125015,0.0,0.0,1,1
HMR_3414,2.9500999795949174,0.0,0.0,1,1
HMR_3416,6.415243094964531,0.0,0.0,1,1
HMR_3422,4.878717248509146,0.0,0.0,1,1
HMR_3424,6.518005450524031,0.0,0.0,1,1
HMR_3425,5.264604187035794,0.0,0.0,1,1
HMR_3431,6.835762203740805,0.0,0.0,1,1
HMR_3432,3.0098349139283926,0.0,0.0,1,1
HMR_3433,4.890285528627083,0.0,0.0,1,1
HMR_3446,16.646586468069994,8.25723185131597e-67,1.2243666721704382e-66,1,1
HMR_3447,16.64658646806996,8.25723185131597e-67,1.2243666721704382e-66,1,1
HMR_3449,16.646586468069962,8.25723185131597e-67,1.2243666721704382e-66,1,1
HMR_3450,16.646586468069952,8.25723185131597e-67,1.2243666721704382e-66,1,1
HMR_3451,16.64658646806994,8.25723185131597e-67,1.2243666721704382e-66,1,1
HMR_3475,339.16659890298655,1.5960079045723672e-272,3.366072124061129e-272,1,1
HMR_3625,3.9631027699189727,0.0,0.0,1,1
HMR_3626,5.131585171812482,0.0,0.0,1,1
HMR_3627,3.999261944239755,0.0,0.0,1,1
HMR_3628,5.087785888578834,0.0,0.0,1,1
HMR_3629,4.434340121968923,0.0,0.0,1,1
HMR_3630,5.434144658807669,0.0,0.0,1,1
HMR_3631,3.05949745100276,0.0,0.0,1,1
HMR_3633,4.707190497749674,0.0,0.0,1,1
HMR_3635,4.796751311332859,0.0,0.0,1,1
HMR_3636,3.84660787290605,0.0,0.0,1,1
HMR_3637,3.280597364863048,0.0,0.0,1,1
HMR_3639,4.231519701413815,0.0,0.0,1,1
HMR_3640,4.465206387544909,0.0,0.0,1,1
HMR_3642,3.7793738087842597,0.0,0.0,1,1
HMR_3644,3.3724953424363333,0.0,0.0,1,1
HMR_3645,6.110899831363491,0.0,0.0,1,1
HMR_3646,3.9168576539634787,0.0,0.0,1,1
HMR_3647,4.799838182544745,0.0,0.0,1,1
HMR_3648,3.264465079732134,0.0,0.0,1,1
HMR_3649,3.8950605265024896,0.0,0.0,1,1
HMR_3650,2.818341674406058,0.0,0.0,1,1
HMR_3651,4.830580621397489,0.0,0.0,1,1
HMR_3652,6.016199564619553,0.0,0.0,1,1
HMR_3653,173.2665448303794,0.0,0.0,1,1
HMR_3654,5.0451084085834355,0.0,0.0,1,1
HMR_3655,3.813146961598449,0.0,0.0,1,1
HMR_3656,5.3072491735129494,0.0,0.0,1,1
HMR_3657,3.60937537699509,0.0,0.0,1,1
HMR_3658,6.127371158850443,0.0,0.0,1,1
HMR_3659,4.694944016799792,0.0,0.0,1,1
HMR_3660,4.87422372643478,0.0,0.0,1,1
HMR_3662,106.41966204249128,0.0,0.0,1,1
HMR_3663,4.370267323062306,0.0,0.0,1,1
HMR_3664,53.745497174021445,0.0,0.0,1,1
HMR_3665,4.456083762208249,0.0,0.0,1,1
HMR_3666,10.78973908258127,0.0,0.0,1,1
HMR_3667,9.266425577228292,0.0,0.0,1,1
HMR_3668,3.9299037707599846,0.0,0.0,1,1
HMR_3669,4.653501779918478,0.0,0.0,1,1
HMR_3670,5.332635172286282,0.0,0.0,1,1
HMR_3675,7.538760525403021,0.0,0.0,1,1
HMR_3677,5.043436122887047,0.0,0.0,1,1
HMR_3678,4.883827381989104,0.0,0.0,1,1
HMR_3679,8.5941739723426,0.0,0.0,1,1
HMR_3680,5.135774140956391,0.0,0.0,1,1
HMR_3681,7.057350001104444,0.0,0.0,1,1
HMR_3682,7.178295351957466,0.0,0.0,1,1
HMR_3684,3.963102769918998,0.0,0.0,1,1
HMR_3685,5.131585171812479,0.0,0.0,1,1
HMR_3686,3.9992619442397555,0.0,0.0,1,1
HMR_3687,5.087785888578823,0.0,0.0,1,1
HMR_3688,4.434340121968932,0.0,0.0,1,1
HMR_3689,5.434144658807729,0.0,0.0,1,1
HMR_3690,3.059497451002767,0.0,0.0,1,1
HMR_3692,4.707190497749587,0.0,0.0,1,1
HMR_3694,4.7967513113328595,0.0,0.0,1,1
HMR_3695,3.846607872906076,0.0,0.0,1,1
HMR_3696,3.280597364863048,0.0,0.0,1,1
HMR_3698,4.231519701413801,0.0,0.0,1,1
HMR_3699,4.465206387544842,0.0,0.0,1,1
HMR_3701,3.7793738087842907,0.0,0.0,1,1
HMR_3703,3.3724953424363333,0.0,0.0,1,1
HMR_3704,6.110899831362938,0.0,0.0,1,1
HMR_3705,3.9168576539634787,0.0,0.0,1,1
HMR_3706,4.799838182544747,0.0,0.0,1,1
HMR_3707,3.2644650797320884,0.0,0.0,1,1
HMR_3708,3.8950605265024896,0.0,0.0,1,1
HMR_3709,2.8183416744060885,0.0,0.0,1,1
HMR_3710,4.830580621397483,0.0,0.0,1,1
HMR_3711,6.016199564619572,0.0,0.0,1,1
HMR_3712,173.2665448303778,0.0,0.0,1,1
HMR_3713,5.0451084085834355,0.0,0.0,1,1
HMR_3714,3.813146961598449,0.0,0.0,1,1
HMR_3715,5.3072491735129494,0.0,0.0,1,1
HMR_3716,3.60937537699509,0.0,0.0,1,1
HMR_3717,6.127371158850443,0.0,0.0,1,1
HMR_3718,4.694944016799792,0.0,0.0,1,1
HMR_3719,4.87422372643478,0.0,0.0,1,1
HMR_3721,106.4196620424912,0.0,0.0,1,1
HMR_3722,4.370267323062306,0.0,0.0,1,1
HMR_3723,53.74549717402142,0.0,0.0,1,1
HMR_3724,4.456083762208249,0.0,0.0,1,1
HMR_3725,10.789739082581285,0.0,0.0,1,1
HMR_3726,9.26642557722827,0.0,0.0,1,1
HMR_3727,3.9299037707599846,0.0,0.0,1,1
HMR_3728,4.653501779918474,0.0,0.0,1,1
HMR_3729,5.332635172286282,0.0,0.0,1,1
HMR_3734,7.538760525403009,0.0,0.0,1,1
HMR_3736,5.043436122887042,0.0,0.0,1,1
HMR_3737,4.883827381989103,0.0,0.0,1,1
HMR_3738,8.594173972342636,0.0,0.0,1,1
HMR_3739,5.135774140956391,0.0,0.0,1,1
HMR_3740,7.057350001104444,0.0,0.0,1,1
HMR_3741,7.178295351957462,0.0,0.0,1,1
HMR_3855,-1.0,0.0,0.0,-1,1
HMR_3996,-557.4274670978242,0.0,0.0,-1,1
HMR_4266,23.276791267776844,0.0,0.0,1,1
HMR_4771,-34.91909762974068,2.7492040497230273e-145,4.959433708670315e-145,-1,1
HMR_4772,34.91909762974068,2.7492040497230273e-145,4.959433708670315e-145,1,1
HMR_4782,76.34534842053701,9.710257857878779e-29,1.2358510000936626e-28,1,1
HMR_4783,122.09195226027373,2.2050501705623116e-140,3.931191007205621e-140,1,1
HMR_6362,-1.0,0.0,0.0,-1,1
HMR_6397,0.0,1.0,1.0,0,0
HMR_6550,18.71381423599986,9.005752037838126e-104,1.4452268741453308e-103,1,1
HMR_6558,16.540554064814536,9.503852238345747e-32,1.2177310953343622e-31,1,1
HMR_6580,5.612236845623398,1.3758331243978358e-105,2.211021964701311e-105,1,1
HMR_6583,291.8289066551318,0.0,0.0,1,1
HMR_6584,5.61223684562361,1.3758331243978358e-105,2.211021964701311e-105,1,1
HMR_6595,16.358136246407945,3.548788128342609e-36,4.651541935024603e-36,1,1
HMR_6611,-737.6336655076959,1.5679195140192733e-26,1.9756997962407409e-26,-1,1
HMR_8271,0.6078144254147191,1.837273440992013e-114,2.9798564266835634e-114,0,0
HMR_8374,-4.289801837844587,2.396619961945673e-168,4.453653707785037e-168,-1,1
HMR_8567,-1.2601306704824193,1.1289850689115942e-25,1.4078382116154414e-25,-1,1
HMR_8570,1.2601306704824218,1.1289850689115942e-25,1.4078382116154414e-25,1,1
HMR_8572,1.2601306704824276,1.1289850689115942e-25,1.4078382116154414e-25,1,1
HMR_8574,1.2601306704824362,1.1289850689115942e-25,1.4078382116154414e-25,1,1
HMR_8576,1.2601306704824373,1.1289850689115942e-25,1.4078382116154414e-25,1,1
HMR_8578,1.2601306704824373,1.1289850689115942e-25,1.4078382116154414e-25,1,1
HMR_8580,1.2601306704824355,1.1289850689115942e-25,1.4078382116154414e-25,1,1
HMR_8582,1.2601306704824276,1.1289850689115942e-25,1.4078382116154414e-25,1,1
HMR_8761,20.58320149903412,1.6022936229377296e-44,2.1816432264581735e-44,1,1
HMR_8762,20.583201499034125,1.6022936229377296e-44,2.1816432264581735e-44,1,1
HMR_9188,-23.16432286274527,1.8582877929472538e-74,2.8139434263474675e-74,-1,1
HMR_9191,113.54195164078196,0.0,0.0,1,1
HMR_9612,69.15406846971275,3.3346453604534994e-238,6.704546883308268e-238,1,1
HMR_9627,23.927067278944754,1.3529081395435592e-72,2.033818428483796e-72,1,1
HMR_9634,1.0,0.0,0.0,1,1
HMR_9640,566.8987387195392,2.0161492552371155e-107,3.244606911460576e-107,1,1
HMR_9680,-269.1248415266608,0.0,0.0,-1,1
HMR_9720,-0.4869596972300308,0.5005673707894058,0.5083643703344121,0,0
HMR_9726,-1.0,0.0,0.0,-1,1
HMR_9804,-2.1539382077798026e-16,0.0,0.0,0,0
HPDCAt,18.353590449880585,2.6573756410355674e-90,4.156361352188598e-90,1,1
HPROb,-717.3367251921493,5.1075882678968885e-56,7.298382233776268e-56,-1,1
HPROx,-794.1274817401317,1.1400715982144689e-69,1.7015326272893513e-69,-1,1
HPROxm,-928.2377366221576,2.32104283415554e-64,3.437131568814369e-64,-1,1
HPROym,805.5407396181231,3.1175017620540427e-196,6.018730136216012e-196,1,1
HPYRR2x_1,351.41243117544394,4.9260933239281345e-304,1.0777895460406524e-303,1,1
HSD17B1,-92.96196085383134,3.0940781182944927e-138,5.473400206161266e-138,-1,1
HSD3A1r,91.34743524156428,0.0,0.0,1,1
HSD3A2r,-115.46148442806204,1.457602784730744e-243,2.94358367677483e-243,-1,1
HXCOAte,-1.0,0.0,0.0,-1,1
HXCOAtx,-1.0,0.0,0.0,-1,1
HYOCHOLabc,3.3216719588489916,5.766493709529924e-73,8.703134024568312e-73,1,1
HYOCHOLt2,22.413853136806825,0.0,0.0,1,1
HYXNt,-1.0,0.0,0.0,-1,1
Ht,-362.503513662348,0.0,0.0,-1,1
Htg,29.76774479884564,4.5084989476454025e-207,8.823666036472391e-207,1,1
Htr,-311.48990062967823,0.0,0.0,-1,1
Htx,-645.0513441354354,2.6027134195177023e-57,3.7472504879112915e-57,-1,1
ICDCHOLabc,2.96438918632036,5.819782449389142e-83,8.985618098447918e-83,1,1
ICDCHOLt2,2.9643891863203513,5.819782449389142e-83,8.985618098447918e-83,1,1
ILELAT1tc,357.66443492628787,0.0,0.0,1,1
ILEPHELAT2tc,253.59463234188684,5.900775055305609e-44,8.02955794645641e-44,1,1
IMPtr,-22.846447048666775,0.0,0.0,-1,1
INSK,46.48591866549464,0.0,0.0,1,1
INSTt2,-1.0,0.0,0.0,-1,1
INSTt4,0.042199236419055035,0.0,0.0,0,0
INSt2,-170.06349310567194,1.1212474452080554e-233,2.2464325460621444e-233,-1,1
IPDDI,17.70257091332052,1.269310553972161e-61,1.8591570501697504e-61,1,1
IPDDIx,5.981217227372589,1.8240952462376744e-32,2.3464404464004358e-32,1,1
IPDPtx,-19.14818470812777,1.8240952462376744e-32,2.3464404464004358e-32,-1,1
ISOCHOLabc,3.2758089534887476,4.397213520931296e-20,5.317668921444207e-20,1,1
ISOCHOLt2,3.275808953488733,4.397213520931296e-20,5.317668921444207e-20,1,1
IZPN,-1.0,0.0,0.0,-1,1
KSII_CORE2tly,2.232364659110214,1.382902816518576e-11,1.582640033748942e-11,1,1
KSII_CORE4tly,1.2672796334033118,4.955881909979731e-13,5.793710306646386e-13,1,1
KSItly,1.5410433100900756,1.837273440992013e-114,2.9798564266835634e-114,1,1
LALDO,-1.0,0.0,0.0,-1,1
LALDO2,-1.0,0.0,0.0,-1,1
LANOSTt,-0.446504684487415,0.005306868855560685,0.005537391279556234,0,0
LANOSTtr,1.0757390555539696,2.6860351639888324e-12,3.091039961786442e-12,1,1
LCA24GSc,21.109137308741442,0.0,0.0,1,1
LCA24Gte,21.650019705625105,1.476364542563226e-97,2.34777971158835e-97,1,1
LCA3GSc,5.947191464410799,9.23442040824848e-11,1.0515442800211093e-10,1,1
LCA3Gte,5.947191464410783,9.23442040824848e-11,1.0515442800211093e-10,1,1
LCA3Sabc,8.690394438730483,1.3591194647620518e-48,1.8981093137007358e-48,1,1
LCA3St,29.283350724902437,2.0545862271954644e-21,2.5045757320833604e-21,1,1
LCARS,1.0,0.0,0.0,1,1
LDH_D,-1.0,0.0,0.0,-1,1
LDH_L,-587.8900304625354,1.4923000016572628e-152,2.713488927316234e-152,-1,1
LDH_Lm,0.0,1.0,1.0,0,0
LEUKTRA4t,448.22136673970533,0.0,0.0,1,1
LEUKTRB4WOHt,7.876442287214215,0.0,0.0,1,1
LEUPHELAT2tc,300.50303149218917,6.283426277106529e-233,1.2566852554213057e-232,1,1
LEUt4,201.4465284187751,0.0,0.0,1,1
LEUt5m,192.30027013549085,0.0,0.0,1,1
LGNCFATPtc,5.250139152422949,5.032549473768586e-16,5.965858648903851e-16,1,1
LGNCt,487.68584654068934,0.0,0.0,1,1
LGTHL,-1.0,0.0,0.0,-1,1
LHCYSTIN,1.0,0.0,0.0,1,1
LHCYSTINt,-1.0,0.0,0.0,-1,1
LINKDEG2ly,9.539512135208799,7.847683261668956e-40,1.0528167667918025e-39,1,1
LINKDEG3ly,5.090967153046333,7.969763456935227e-47,1.0982488048747698e-46,1,1
LINKDEG4ly,10.28142444679805,1.4009782290842566e-250,2.857044073968073e-250,1,1
LKYNRtr2,-240.18471408438393,0.0,0.0,-1,1
LKYNRtr3,815.9878393762342,0.0,0.0,1,1
LNELDCCPT1,104.28794088694077,2.9305357835646383e-122,5.066274740980686e-122,1,1
LNELDCCRNtr,-104.28794088693489,2.9305357835646383e-122,5.066274740980686e-122,-1,1
LNELDCt,1.0,0.0,0.0,1,1
LNLCCPT1,-453.64094341986174,0.0,0.0,-1,1
LNLCCRNtd,-453.6409434198569,0.0,0.0,-1,1
LNLNCAt,-21.711913985059173,0.0,0.0,-1,1
LNLNCGCPT1,-24.08230029203512,0.0,0.0,-1,1
LNLNCGCPT2,-24.828816068950147,2.5141262540358835e-204,4.8994330586762474e-204,-1,1
LNLNCGCRNt,-24.828816068944207,2.5141262540358835e-204,4.8994330586762474e-204,-1,1
LNLNCGt,-74.02722088523035,0.0,0.0,-1,1
LNS14DMr,4.895878752713386,8.329499266785476e-31,1.0648693180282608e-30,1,1
LNSTLS,3.9050971152989287,0.0007213629171338913,0.0007582451298477844,1,1
LNSTLSr,6.487150743578489,3.301172138175878e-09,3.6982203334891277e-09,1,1
LPASE,667.4606606135048,0.0,0.0,1,1
LPCHOLt,667.4606606135039,0.0,0.0,1,1
LSTNRATt,416.36081765535727,0.0,0.0,1,1
LSTNtd,-416.36081765536363,0.0,0.0,-1,1
LSTO1r,29.70156885950078,0.0,0.0,1,1
LTA4H,7.876442287213948,0.0,0.0,1,1
LTHSTRLt,-23.741997891557816,0.0,0.0,-1,1
LTHSTRLtr,24.57426813252839,0.0,0.0,1,1
LYSACm,113.93041619250592,1.65134576941857e-113,2.665043172427989e-113,1,1
LYStm,113.93041619250585,1.65134576941857e-113,2.665043172427989e-113,1,1
L_LACt2r,1.0,0.0,0.0,1,1
MAL_Ltx,269.1248415266598,0.0,0.0,1,1
MALt,-269.1248415266679,0.0,0.0,-1,1
MANt4,-31.558179109134816,3.1690847643253713e-32,4.0651216594662714e-32,-1,1
MANtly,31.55817910913414,3.1690847643253713e-32,4.0651216594662714e-32,1,1
MCLORi,0.0,1.0,1.0,0,0
MDHp,-269.1248415266588,0.0,0.0,-1,1
MDRPD,13.50172578862316,0.0,0.0,1,1
